,id,pred_avg,pred_stdev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
15,P16,0.562281401,0.008922805,0.5590411,0.5649618,0.56840956,0.5579341,0.5624197,0.56268066,0.58034575,0.5525671,0.5611645,0.5731675,0.56407195,0.55058914,0.5774177,0.5409775,0.5655413,0.55740774,0.5666472,0.55419034,0.55888647,0.5672069
16,P17,0.489372649,0.011633159,0.495921,0.50135267,0.49021807,0.48900566,0.49472654,0.4811679,0.4984899,0.48923463,0.47688466,0.49143714,0.50012445,0.4760087,0.51708275,0.46997672,0.5015947,0.4687075,0.4906652,0.4910593,0.47694394,0.48685154
17,P18,0.457455109,0.013283504,0.46020597,0.47459853,0.46153167,0.4630992,0.46541956,0.43711543,0.4551019,0.4638975,0.42982638,0.46114036,0.46916094,0.44067138,0.48398063,0.44776076,0.47289056,0.4567961,0.45818684,0.459255,0.4383366,0.45012686
18,P19,0.44319147,0.00986873,0.43734166,0.45878518,0.44977948,0.44728282,0.4495203,0.43221948,0.44679603,0.4409916,0.43264562,0.4498037,0.44867915,0.432471,0.46306524,0.4342268,0.4542304,0.42771605,0.4420966,0.44206917,0.42662382,0.4474853
19,P20,0.462634187,0.010720863,0.4564341,0.47340143,0.4673946,0.4645101,0.46826333,0.46321163,0.4716011,0.45500094,0.46270666,0.46744585,0.4649721,0.45548144,0.48464617,0.44889298,0.47241864,0.4337,0.46217424,0.46007052,0.44916546,0.47119245
20,P21,0.448344543,0.009646037,0.4444197,0.46517056,0.45545793,0.45060962,0.45562664,0.438867,0.45238438,0.4454185,0.4389601,0.45542374,0.45426637,0.43733698,0.46472833,0.43845367,0.45844784,0.4306988,0.4478612,0.44626862,0.43304086,0.45345002
21,P22,0.45819658,0.009245995,0.45263144,0.46570367,0.4659124,0.44653192,0.46211436,0.44585747,0.46545327,0.4527132,0.45446816,0.47314706,0.4559408,0.4481476,0.4800119,0.45129916,0.47106487,0.44900072,0.46052152,0.45232973,0.4538892,0.45719314
22,P23,0.570394045,0.008677242,0.57708055,0.5773178,0.5706019,0.5660679,0.5711773,0.562474,0.5855937,0.55588996,0.5627558,0.5723714,0.5766859,0.5661893,0.5857255,0.5533671,0.58164877,0.5711001,0.5641129,0.56589115,0.5655383,0.57629156
23,P24,0.546401417,0.016698079,0.5564489,0.55824083,0.5483109,0.54867333,0.5506028,0.5167436,0.54450804,0.54723614,0.51147723,0.5475752,0.5569666,0.5287378,0.5723771,0.5397852,0.5605547,0.5853606,0.5436414,0.54332036,0.5320498,0.5354178
24,P25,0.45024016,0.009788496,0.4489929,0.45891228,0.45518732,0.44462457,0.45150286,0.45019323,0.45867544,0.4455054,0.44939077,0.46238562,0.445183,0.43807983,0.4706447,0.43099865,0.4606131,0.43567836,0.46058246,0.44673246,0.43855062,0.45236963
25,P26,0.467417411,0.00756887,0.45981386,0.4729769,0.47095373,0.4632105,0.47145694,0.46375892,0.47529522,0.46104425,0.46535376,0.47778445,0.46710804,0.4605289,0.48711976,0.4598585,0.47520542,0.4568601,0.4724733,0.46251744,0.45934525,0.46568298
26,P27,0.569110515,0.0090465,0.57532007,0.57523614,0.56841373,0.5589043,0.56976944,0.56260574,0.5792905,0.5608806,0.55862796,0.5677409,0.58254075,0.56313974,0.5881525,0.55104685,0.57871413,0.56224644,0.5691322,0.5666983,0.5661822,0.5775678
27,P28,0.534731435,0.007734056,0.5311479,0.54246885,0.5390085,0.53027713,0.5344247,0.52402467,0.54507214,0.52895993,0.52248484,0.54471034,0.53869665,0.5225623,0.5432848,0.5229022,0.54159296,0.5417263,0.5409332,0.53402686,0.5274988,0.53882563
28,P29,0.580980014,0.010049832,0.58083504,0.58202755,0.5830445,0.57328075,0.5808296,0.58592594,0.6007312,0.57156175,0.5775533,0.59045684,0.58426136,0.5687363,0.597327,0.5552699,0.5878414,0.57226884,0.58891565,0.5737121,0.57950085,0.5855204
29,P30,0.457517976,0.008997859,0.45515928,0.4662706,0.4608374,0.44961745,0.46393606,0.44373482,0.46580178,0.45504528,0.45506206,0.47406843,0.45268893,0.44569695,0.4768708,0.4470877,0.4685446,0.45203087,0.45803136,0.451615,0.4508414,0.45741874
30,P31,0.490267741,0.008974855,0.48414984,0.49957803,0.4950281,0.49030456,0.49792677,0.4767175,0.4844696,0.4907126,0.470404,0.49827385,0.49727008,0.4822507,0.505897,0.4902944,0.5009788,0.49854136,0.49033394,0.48659432,0.47715423,0.48847514
31,P32,0.523186323,0.014905016,0.5298254,0.5317158,0.5282675,0.51281875,0.5223384,0.5268022,0.529162,0.51454455,0.5031784,0.5137763,0.53144467,0.49833867,0.5592442,0.49563262,0.5418344,0.52678305,0.5363818,0.53031975,0.5239055,0.5074125
32,P33,0.457612442,0.010230999,0.45620292,0.4724045,0.46241385,0.46158493,0.4645813,0.44638214,0.4604994,0.4577626,0.44283545,0.4622837,0.46521568,0.44514644,0.4792307,0.4464903,0.47038952,0.44446415,0.4577813,0.45752648,0.4411771,0.45787638
33,P34,0.473256111,0.011548531,0.47813594,0.4815286,0.4749053,0.46388814,0.4812632,0.4579221,0.47511703,0.4801229,0.45433956,0.4801962,0.47436756,0.45942518,0.50215423,0.46153396,0.4885231,0.48057765,0.47694957,0.46973115,0.46414635,0.4602945
34,P35,0.530854217,0.010156176,0.52502114,0.5278699,0.52965283,0.5182566,0.53628844,0.5416432,0.54193705,0.5091052,0.53639174,0.5371291,0.5279938,0.5348931,0.5516544,0.52199805,0.5456368,0.5170367,0.53413814,0.52777255,0.5309085,0.5217571
35,P36,0.523271855,0.010417204,0.52626777,0.5194388,0.51841027,0.5078614,0.5301784,0.5225084,0.54053146,0.5165649,0.52273387,0.5269782,0.52200055,0.51810884,0.54875845,0.5082438,0.5370826,0.50685674,0.5298617,0.5148881,0.52494514,0.5232177
36,P37,0.496595198,0.010794907,0.49819726,0.5166722,0.48960462,0.4878219,0.5029772,0.48819172,0.49660245,0.49884406,0.4879137,0.49950013,0.50605017,0.48446527,0.5222565,0.48441553,0.50965387,0.47902092,0.49904102,0.49702215,0.4883273,0.49532598
37,P38,0.465312338,0.010556861,0.46693772,0.47224873,0.46362314,0.45596713,0.47317395,0.4574055,0.46946043,0.46403724,0.45946342,0.47488362,0.46604443,0.449446,0.49238873,0.4509928,0.47901937,0.4517688,0.47825718,0.460963,0.45724726,0.4629183
38,P39,0.581038212,0.010021155,0.58075666,0.5823562,0.5826438,0.5723336,0.5800844,0.585881,0.6011515,0.57193434,0.5770024,0.5903916,0.58449566,0.56924164,0.59604657,0.5554751,0.58860993,0.57150203,0.58989686,0.57570875,0.5792558,0.5859964
39,P40,0.580651996,0.010106118,0.5802645,0.5807679,0.58246344,0.57312375,0.58007413,0.58512783,0.60103834,0.57153803,0.57656866,0.59028584,0.5844131,0.5689682,0.59762853,0.55488366,0.5873603,0.5720931,0.58878267,0.5740065,0.5786725,0.58497894
40,S00001,0.447967633,0.009902393,0.44458997,0.4657989,0.45539457,0.44993782,0.45572364,0.43751448,0.45109418,0.445457,0.43704593,0.4552509,0.4542885,0.4359779,0.46527195,0.43845758,0.4579507,0.43140635,0.4475869,0.44555458,0.43247098,0.45257983
41,S00002,0.467585296,0.012410867,0.4721401,0.48550785,0.4720325,0.4700325,0.47657922,0.45172617,0.46680376,0.4713487,0.4439127,0.47159308,0.47880456,0.4507202,0.4937338,0.45564982,0.4811909,0.46034926,0.46899006,0.4674295,0.45062026,0.46254098
42,S00003,0.520925888,0.013044505,0.5128804,0.53403175,0.518155,0.49900782,0.5234724,0.5357755,0.5082051,0.5226773,0.5341375,0.5224335,0.5198973,0.5024842,0.5566312,0.51411736,0.52612174,0.5053857,0.53038794,0.5114778,0.52077615,0.5204621
43,S00004,0.482886122,0.011235168,0.48954585,0.49906936,0.4869069,0.48134264,0.49018425,0.47649238,0.49316975,0.48175406,0.4742832,0.48832384,0.49410793,0.47015986,0.49538308,0.45614797,0.49388286,0.46043316,0.48497733,0.4840938,0.4727895,0.48467472
44,S00005,0.449062307,0.009455164,0.44443077,0.46468112,0.45575622,0.4519127,0.4558863,0.44088432,0.45394412,0.44572884,0.44091722,0.45575163,0.45444414,0.43888748,0.464959,0.43894368,0.459458,0.4303852,0.44852462,0.4473042,0.43384323,0.45460334
45,S00006,0.461854226,0.012086041,0.4646658,0.47876284,0.4661951,0.46581602,0.46995494,0.44522387,0.4613984,0.46593586,0.43855387,0.46587697,0.47260427,0.44608173,0.4867725,0.4508492,0.47595328,0.45589444,0.46275032,0.46251732,0.44425622,0.45702156
46,S00007,0.469357292,0.010446572,0.46524394,0.48049912,0.47417754,0.4703788,0.47582692,0.47190464,0.47914055,0.46157673,0.47023842,0.474117,0.472319,0.46231496,0.48521525,0.45461008,0.47911677,0.43890357,0.4697745,0.46656674,0.4569995,0.4782218
47,S00008,0.490165154,0.011316626,0.4961401,0.50258595,0.4917644,0.48843864,0.4957355,0.48493096,0.50104535,0.4878885,0.48185992,0.4931557,0.50005317,0.4777328,0.5139111,0.46967915,0.50110507,0.46513513,0.4915126,0.49098033,0.4791541,0.4904946
48,S00009,0.443191478,0.009868727,0.43734166,0.4587852,0.44977948,0.4472829,0.4495203,0.43221942,0.44679615,0.4409916,0.43264562,0.4498037,0.44867915,0.43247107,0.46306524,0.4342268,0.4542303,0.427716,0.4420966,0.44206917,0.4266239,0.4474853
49,S00010,0.457454326,0.013283663,0.46020526,0.4745979,0.46153092,0.46309847,0.46541885,0.43711418,0.45510086,0.46389693,0.429825,0.46113974,0.46916023,0.44067046,0.4839799,0.44776013,0.4728899,0.45679602,0.458186,0.4592543,0.43833566,0.4501258
50,S00011,0.462634199,0.010720873,0.45643422,0.47340143,0.4673947,0.46451008,0.4682633,0.4632116,0.47160116,0.45500094,0.46270666,0.46744597,0.46497205,0.45548144,0.48464617,0.44889298,0.47241858,0.4337,0.46217424,0.46007052,0.44916537,0.47119257
51,S00012,0.48937265,0.011633147,0.495921,0.50135255,0.49021807,0.48900554,0.49472654,0.48116794,0.4984899,0.4892347,0.47688466,0.4914371,0.5001244,0.47600883,0.51708287,0.46997675,0.50159466,0.46870756,0.49066526,0.49105924,0.47694394,0.48685148
52,S00013,0.532733155,0.012704687,0.5325593,0.54148626,0.5384002,0.5319876,0.53363806,0.5090202,0.5371511,0.53449327,0.50599736,0.54213786,0.5412401,0.515968,0.55160314,0.52228963,0.54310316,0.5568473,0.5371376,0.5335447,0.5203959,0.52566236
53,S00014,0.534472317,0.015638354,0.5412467,0.54665536,0.5387281,0.5374608,0.53848606,0.50371444,0.5331584,0.5341233,0.5033646,0.5368592,0.5432481,0.5182989,0.5577816,0.53087413,0.54789084,0.57109135,0.52987903,0.53036886,0.5199212,0.52629536
54,S00015,0.562281421,0.008922815,0.559041,0.5649618,0.5684096,0.55793417,0.56241983,0.56268054,0.5803457,0.5525672,0.5611645,0.5731676,0.56407195,0.55058914,0.5774178,0.5409775,0.5655414,0.5574078,0.5666473,0.55419034,0.55888635,0.5672069
55,S00016,0.560998353,0.011906119,0.5694794,0.57031834,0.56040204,0.55403996,0.56371295,0.54248154,0.5632554,0.5632208,0.5332677,0.55762446,0.5758029,0.55054337,0.588122,0.54765517,0.5710783,0.5718457,0.56033313,0.5613611,0.5564397,0.5589831
56,S00017,0.535677146,0.008279114,0.53138614,0.5424165,0.53930885,0.5311032,0.5350941,0.5243013,0.5474825,0.5305869,0.52255994,0.5472697,0.53978384,0.52338594,0.54670966,0.52268434,0.5432308,0.5429323,0.5416033,0.5351403,0.5279708,0.5385925
57,S00018,0.548970025,0.01640223,0.55942285,0.5610225,0.5497411,0.55043155,0.5529971,0.52072316,0.5471665,0.5496724,0.513939,0.5503847,0.5598027,0.5311459,0.57425445,0.5407174,0.56266123,0.58687574,0.54837596,0.54661846,0.5353416,0.5381062
58,S00019,0.580935245,0.01019965,0.5807813,0.58186436,0.58329666,0.5739389,0.5807671,0.5852385,0.60122544,0.5716227,0.5777383,0.59058845,0.58403224,0.56877553,0.59897035,0.55487293,0.5868118,0.57280624,0.58838505,0.57261807,0.57949257,0.5848784
59,S00020,0.566588873,0.008995932,0.56966513,0.573103,0.56528443,0.5562221,0.5687992,0.560454,0.57891107,0.56182563,0.55362,0.56440175,0.57663435,0.56132555,0.5880035,0.5485759,0.5726439,0.55967414,0.5659611,0.5651608,0.5666245,0.5748874
60,S00021,0.448313151,0.00993495,0.4450852,0.46620458,0.45571554,0.45011893,0.45603564,0.43782142,0.45152068,0.445795,0.43736896,0.45562384,0.45471662,0.43626732,0.465807,0.4386566,0.4582363,0.43165728,0.44792742,0.44591832,0.43289298,0.45289338
61,S00022,0.467719022,0.012364729,0.47213462,0.48546934,0.47212327,0.4702556,0.47675377,0.45209527,0.46692708,0.471395,0.44415554,0.47163445,0.47880524,0.45107865,0.49396732,0.4558054,0.4813539,0.46035364,0.46913257,0.4674943,0.45071718,0.4627283
62,S00023,0.456972399,0.010347369,0.45173895,0.47741786,0.4570142,0.4544905,0.4652655,0.44491136,0.45602354,0.45734382,0.4470567,0.46196344,0.46355832,0.44380188,0.4803893,0.45187,0.46843112,0.44254333,0.4586113,0.45211288,0.4436945,0.46120948
63,S00024,0.476522631,0.013202117,0.47914094,0.49620208,0.47374633,0.473547,0.48468953,0.45920187,0.46894318,0.48451823,0.45511317,0.47838217,0.48873514,0.46058455,0.5111632,0.46726993,0.49022093,0.47105893,0.47899145,0.4751036,0.46327707,0.47056332
64,S00025,0.509509288,0.012528482,0.4996726,0.5223073,0.4990574,0.4924483,0.51398575,0.52089244,0.50176364,0.5103069,0.51787305,0.51350266,0.5103611,0.49724776,0.54460824,0.5025289,0.5187049,0.48726103,0.517038,0.49979398,0.5073949,0.5134369
65,S00026,0.509812984,0.011613924,0.503472,0.52341354,0.50492907,0.492177,0.51607966,0.52226955,0.502269,0.5079436,0.5185707,0.5109854,0.51085514,0.49497226,0.53838646,0.503239,0.52107763,0.49022087,0.51532704,0.4971642,0.508524,0.51438355
66,S00027,0.448121504,0.009985803,0.44511032,0.4661949,0.45551956,0.44947463,0.4554715,0.43716982,0.45219576,0.44546133,0.43798316,0.45578116,0.45484942,0.43594736,0.4654406,0.4374514,0.4575963,0.4308288,0.44756517,0.44613975,0.43330896,0.45294017
67,S00028,0.4675345,0.012309222,0.4723545,0.48571765,0.4719669,0.4693765,0.47609988,0.45137784,0.46766677,0.471187,0.44453412,0.47185448,0.4790922,0.45070034,0.49308836,0.45488876,0.48068935,0.45965233,0.4687799,0.4677689,0.45115295,0.46274126
68,S00029,0.509321173,0.011871506,0.50382906,0.5227463,0.4991402,0.49073657,0.51453906,0.5202016,0.5020321,0.5080754,0.51947653,0.5121521,0.5099919,0.49621657,0.53956944,0.5028008,0.52186286,0.48998976,0.51514596,0.4985548,0.5053786,0.51398385
69,S00030,0.48346396,0.010798291,0.48925626,0.49890846,0.48704496,0.4822919,0.4909458,0.4773431,0.49233413,0.48194918,0.47374916,0.4881239,0.49380028,0.47110268,0.4994917,0.46133804,0.49447772,0.46113622,0.48531538,0.4837415,0.4723057,0.48462313
70,S00031,0.483357012,0.010671685,0.48948613,0.4989367,0.48707289,0.48189718,0.4907442,0.4772229,0.49243802,0.4818896,0.47387713,0.48815003,0.4938302,0.47031236,0.49775034,0.4619142,0.49440274,0.46104202,0.4852712,0.48384267,0.47242552,0.4846342
71,S00032,0.492611481,0.010764735,0.4963141,0.51115805,0.4890438,0.48645964,0.49873772,0.48499176,0.4966783,0.4946746,0.4839502,0.49511346,0.5013186,0.47943613,0.5160577,0.47756886,0.50469154,0.47105038,0.49560207,0.49229568,0.48446247,0.49262455
72,S00033,0.454154584,0.010062742,0.45238724,0.47155765,0.4608717,0.45578825,0.46205246,0.44413278,0.4574175,0.45209068,0.44228145,0.46074232,0.46108776,0.4414736,0.47293335,0.44344905,0.4645395,0.43748838,0.45418936,0.45203656,0.43895316,0.45761892
73,S00034,0.461217915,0.010501933,0.46176478,0.4782984,0.46692798,0.4628317,0.4694794,0.4503634,0.463637,0.46067968,0.4462683,0.4666925,0.46939477,0.44755355,0.48249853,0.4495505,0.4726306,0.44647643,0.4618322,0.45964167,0.44575363,0.46208328
74,S00035,0.475280597,0.011941244,0.4680664,0.49336627,0.46667528,0.46796292,0.48313075,0.47109675,0.4683693,0.4752677,0.47186667,0.47977266,0.47887155,0.46360362,0.51143783,0.4710332,0.48631483,0.4548189,0.47816667,0.46977326,0.46518725,0.48083013
75,S00036,0.485191565,0.015553469,0.48419487,0.5053431,0.47527716,0.47881362,0.49077067,0.4675117,0.47550166,0.49472633,0.46262488,0.48767534,0.49485973,0.46662858,0.5326739,0.4803646,0.50161374,0.48337808,0.4901745,0.48152247,0.47218412,0.47799224
76,S00037,0.48659225,0.012875305,0.47931907,0.5044063,0.47889757,0.4740504,0.49519974,0.4875195,0.47598463,0.4890428,0.482624,0.48914644,0.48802093,0.47312695,0.52863586,0.4836296,0.49639505,0.4691571,0.49063435,0.47938952,0.47769204,0.48897314
77,S00038,0.495872306,0.012586084,0.48645693,0.51340216,0.49042204,0.48284012,0.5011809,0.50015664,0.48676416,0.49668065,0.49714795,0.49849185,0.49806175,0.4830803,0.53392005,0.4897069,0.5072948,0.47423807,0.50187254,0.48692763,0.48887154,0.49992913
78,S00039,0.448480668,0.009965524,0.44586742,0.4668931,0.45595357,0.44927883,0.45567796,0.4374314,0.45379573,0.44571018,0.43947086,0.4565688,0.45565268,0.43616,0.46397024,0.43642822,0.4575461,0.43034694,0.4478761,0.44673824,0.43446204,0.45378494
79,S00040,0.473021086,0.011403385,0.4782918,0.490214,0.47706768,0.47369152,0.48098117,0.4599302,0.47586367,0.47501522,0.45422676,0.47737044,0.48424187,0.45822486,0.49583274,0.45763984,0.4854424,0.46051973,0.47438943,0.47326112,0.4582583,0.46995896
80,S00041,0.502187553,0.012489153,0.4920677,0.5174292,0.4943432,0.4891603,0.5086075,0.500801,0.49512,0.50465363,0.4978765,0.50434977,0.50868225,0.48949182,0.54169226,0.4955665,0.5143554,0.4850803,0.511496,0.49518192,0.4953427,0.5024531
81,S00042,0.482812488,0.01088595,0.4879197,0.49768573,0.48634267,0.4819099,0.49047452,0.476858,0.49049097,0.4812112,0.4725765,0.4870243,0.49249157,0.46920055,0.50261134,0.4624639,0.49414024,0.46109587,0.48463202,0.4826093,0.47088242,0.48362905
82,S00043,0.474224711,0.011336228,0.4800314,0.49167797,0.478392,0.474586,0.48223957,0.46150008,0.47868535,0.47615096,0.45691177,0.47902364,0.48595738,0.4590713,0.49421018,0.4557152,0.48652843,0.4606445,0.4758148,0.47499752,0.46051624,0.47183993
83,S00044,0.493308333,0.011008069,0.49109545,0.5118251,0.48398635,0.48354214,0.49914563,0.48692104,0.49215505,0.4959468,0.48753983,0.4955137,0.5003536,0.4810649,0.5222238,0.48303685,0.5074414,0.47463927,0.49823156,0.49141005,0.48594415,0.49414998
84,S00045,0.449455842,0.009465634,0.44497344,0.4651067,0.45614922,0.45212173,0.45629522,0.44133607,0.45450154,0.44604692,0.44146252,0.456188,0.45488366,0.4392814,0.46525726,0.43915576,0.4597674,0.4305232,0.4489216,0.44770277,0.43437013,0.4550723
85,S00046,0.461949826,0.011994536,0.46464372,0.478724,0.46627846,0.46607947,0.47004768,0.4455939,0.46151,0.46598023,0.43883044,0.46592116,0.47260198,0.44632593,0.48650938,0.45095465,0.4761144,0.45588574,0.46288526,0.46258438,0.44433916,0.45718658
86,S00047,0.449579921,0.009454101,0.4449469,0.46505502,0.45620394,0.45249552,0.4564004,0.44162825,0.454494,0.44620416,0.44154826,0.456176,0.45490402,0.43941137,0.46558082,0.439363,0.4600304,0.43075237,0.44908857,0.44782177,0.43437687,0.45511678
87,S00048,0.461896973,0.011967414,0.46448198,0.4786063,0.4662188,0.46604943,0.46999392,0.44564316,0.46145147,0.4659021,0.43882698,0.46583268,0.47247994,0.44631577,0.48642233,0.4509535,0.4760979,0.45581284,0.46284306,0.46254605,0.4442702,0.45719105
88,S00049,0.469173226,0.010416546,0.465165,0.48044008,0.4740355,0.4701486,0.4756634,0.4715273,0.4789411,0.46147415,0.4699007,0.47399518,0.47223404,0.46196818,0.48490107,0.45445022,0.47892055,0.43887377,0.46958527,0.46642017,0.45682925,0.47799098
89,S00050,0.469340714,0.010429279,0.46546316,0.48068592,0.47418624,0.47011212,0.4758347,0.47157568,0.4791737,0.46161795,0.47007775,0.4742031,0.4724651,0.4623704,0.48509654,0.45450008,0.47898573,0.43895236,0.46973002,0.466565,0.45705652,0.4781622
90,S00051,0.449171485,0.009488389,0.445044,0.46505386,0.45580316,0.45123914,0.45549846,0.44040516,0.45493743,0.44570705,0.44166467,0.45618063,0.4549825,0.43930066,0.46492627,0.4383216,0.4590257,0.42990646,0.44841468,0.4477495,0.4344782,0.45479056
91,S00052,0.461789683,0.012004525,0.46489412,0.4788235,0.46607,0.46525243,0.46930298,0.44461063,0.4621135,0.46568263,0.43919164,0.4660514,0.4727934,0.44665062,0.48680142,0.45016605,0.47536787,0.45508093,0.46244732,0.46266925,0.44465855,0.45716542
92,S00053,0.468770336,0.010497581,0.46521074,0.4803859,0.47367516,0.4690237,0.47487155,0.47065794,0.4793422,0.46099225,0.47025824,0.474038,0.472273,0.46138442,0.48394588,0.45342523,0.47796005,0.43804947,0.46895286,0.46623042,0.4569243,0.4778054
93,S00054,0.490710273,0.011283263,0.49632138,0.5026501,0.49225453,0.48958457,0.4966255,0.4864919,0.5007565,0.48844045,0.48179734,0.4932786,0.50012684,0.47845542,0.51529694,0.470545,0.5021321,0.4660681,0.49226817,0.49111933,0.47916275,0.49082994
94,S00055,0.490677278,0.011304297,0.49634734,0.5027379,0.49223763,0.48937666,0.49664176,0.48591402,0.500765,0.48833802,0.4818334,0.4933247,0.50011367,0.47866946,0.5154575,0.47073412,0.5019821,0.46588323,0.49217883,0.4910747,0.47913203,0.49080348
95,S00056,0.490749261,0.011244832,0.49628663,0.5026623,0.49228162,0.489679,0.4968122,0.48608106,0.5006832,0.48848462,0.4818659,0.4932383,0.5001075,0.47857046,0.51533556,0.4710137,0.5022885,0.46615437,0.4923282,0.49112922,0.47913942,0.49084345
96,S00057,0.457490074,0.009805036,0.45582113,0.47283247,0.46301234,0.46033427,0.4647059,0.4481074,0.46136826,0.45608765,0.4454159,0.46291414,0.46447855,0.44579592,0.47640052,0.44610968,0.46908686,0.44135934,0.45766655,0.45645735,0.44200823,0.45983902
97,S00058,0.45791007,0.010494758,0.45781404,0.47406384,0.4631119,0.4612897,0.46550292,0.44528055,0.45991728,0.45878702,0.44116992,0.46293122,0.46639538,0.44453654,0.4788866,0.4469972,0.4704929,0.44619617,0.4583199,0.45758078,0.44147912,0.45744842
98,S00059,0.454335448,0.009477023,0.45001128,0.4688546,0.46047795,0.45686582,0.4611214,0.44849274,0.4601277,0.4502109,0.44778758,0.46041584,0.4592736,0.44475755,0.47066242,0.44310024,0.4647525,0.43333688,0.45408884,0.45241287,0.43968448,0.46027377
99,S00060,0.461659005,0.011796991,0.4638747,0.47814348,0.46599582,0.46602514,0.46977702,0.44586012,0.461271,0.46544504,0.4390232,0.46552777,0.47194898,0.44655296,0.48583993,0.4508219,0.4758494,0.4552048,0.46260184,0.462192,0.44401556,0.45720944
100,S00061,0.458371038,0.009625825,0.45386612,0.4718466,0.46420315,0.46040338,0.46499166,0.45529017,0.46553227,0.45290112,0.45455363,0.46416104,0.46253568,0.44982186,0.47421932,0.44615126,0.46843898,0.43409175,0.4582684,0.45610264,0.44450653,0.4655352
